transaction_id,customer_id,transaction_date,transaction_type,amount,adjustment_code,network_node,country,destination_account
TXN00004173,CLI000442,2023-12-08,ESTORNO,-2289.42,10,MG-CORE-01,BR,BR-9562190704
TXN00004174,CLI000224,2023-01-13,PAGAMENTO,3196.91,00,BA-CORE-01,BR,BR-8405611782
TXN00004175,CLI000444,2023-02-10,FATURA,3209.28,10,SP-CORE-01,BR,BR-1972128295
TXN00004176,CLI000425,2023-09-06,AJUSTE,2912.08,00,BA-CORE-01,BR,BR-1378028953
TXN00004177,CLI000498,2023-05-24,FATURA,2801.39,10,SP-CORE-01,BR,BR-8783691893
TXN00004178,CLI000182,2023-07-28,FATURA,3384.76,10,BA-CORE-01,BR,BR-5520414347
TXN00004179,CLI000782,2023-08-04,ESTORNO,3259.75,00,RJ-CORE-01,BR,BR-1185010792
TXN00004180,CLI000071,2023-07-24,ESTORNO,-2660.43,01,MG-CORE-01,BR,BR-2306916015
TXN00004181,CLI001135,2023-09-03,FATURA,3323.38,10,SP-CORE-02,BR,BR-6427666706
TXN00004182,CLI000396,2023-12-11,FATURA,2347.3,02,MG-CORE-01,BR,BR-6925149894
TXN00004183,CLI001057,2023-04-18,PAGAMENTO,1243.93,02,SP-CORE-01,BR,BR-4000742597
TXN00004184,CLI000909,2023-12-31,AJUSTE,2738.12,01,SP-CORE-01,BR,BR-4972236629
TXN00004185,CLI000844,2023-02-22,ESTORNO,2252.57,02,RJ-CORE-01,BR,BR-7800879736
TXN00004186,CLI000073,2023-02-10,PAGAMENTO,925.54,10,RJ-CORE-01,BR,BR-1514972684
TXN00004187,CLI000141,2023-07-14,PAGAMENTO,1853.46,10,MG-CORE-01,BR,BR-9141012041
TXN00004188,CLI000094,2023-09-09,ESTORNO,-3128.39,00,MG-CORE-01,BR,BR-8030447630
TXN00004189,CLI000510,2023-12-09,ESTORNO,2134.52,02,MG-CORE-01,BR,BR-3870048566
TXN00004190,CLI000301,2023-09-15,FATURA,189.87,10,SP-CORE-02,BR,BR-6499884316
TXN00004191,CLI000439,2023-01-17,FATURA,488.77,02,MG-CORE-01,BR,BR-3073207837
TXN00004192,CLI000410,2023-08-29,AJUSTE,2468.2,10,SP-CORE-02,BR,BR-5689242601
TXN00004193,CLI000330,2023-07-13,FATURA,1743.05,10,SP-CORE-01,BR,BR-8585779744
TXN00004194,CLI000212,2023-02-25,PAGAMENTO,1311.69,10,SP-CORE-02,BR,BR-4055359754
TXN00004195,CLI000691,2023-05-15,AJUSTE,2333.46,01,RJ-CORE-01,BR,BR-4675905639
TXN00004196,CLI001039,2023-01-13,ESTORNO,2310.48,02,RJ-CORE-01,BR,BR-3984852250
TXN00004197,CLI000823,2023-12-07,FATURA,1981.28,01,BA-CORE-01,BR,BR-3124315530
TXN00004198,CLI000774,2023-05-02,PAGAMENTO,1831.09,10,SP-CORE-02,BR,BR-1912575226
TXN00004199,CLI001078,2023-07-20,FATURA,766.65,01,RJ-CORE-01,BR,BR-3879771081
TXN00004200,CLI000597,2023-12-10,AJUSTE,226.85,00,BA-CORE-01,BR,BR-2653821070
TXN00004201,CLI000037,2023-06-10,AJUSTE,567.71,02,BA-CORE-01,BR,BR-3094421807
TXN00004202,CLI001164,2023-12-21,PAGAMENTO,3408.33,02,SP-CORE-01,BR,BR-2462222211
TXN00004203,CLI001049,2023-06-10,PAGAMENTO,3466.49,10,MG-CORE-01,BR,BR-9351054360
TXN00004204,CLI000774,2023-12-21,PAGAMENTO,697.39,00,BA-CORE-01,BR,BR-8338004726
TXN00004205,CLI000115,2023-03-16,AJUSTE,1192.15,10,RJ-CORE-01,BR,BR-3814446299
TXN00004206,CLI000588,2023-03-26,FATURA,463.33,00,SP-CORE-02,BR,BR-1558605632
TXN00004207,CLI000378,2023-07-10,FATURA,1350.2,10,MG-CORE-01,BR,BR-9232151988
TXN00004208,CLI000340,2023-02-10,ESTORNO,2314.35,00,RJ-CORE-01,BR,BR-2718866989
TXN00004209,CLI001111,2023-06-22,FATURA,261.69,10,MG-CORE-01,BR,BR-5589770880
TXN00004210,CLI001134,2023-04-03,FATURA,776.93,01,MG-CORE-01,BR,BR-2817174845
TXN00004211,CLI000397,2023-05-22,ESTORNO,-1710.98,00,BA-CORE-01,BR,BR-8242457324
TXN00004212,CLI000662,2023-02-12,PAGAMENTO,1155.82,10,MG-CORE-01,BR,BR-1438363066
TXN00004213,CLI000532,2023-06-05,ESTORNO,1074.2,00,SP-CORE-02,BR,BR-1473301871
TXN00004214,CLI000501,2023-05-09,AJUSTE,1887.69,10,SP-CORE-02,BR,BR-2979322046
TXN00004215,CLI000464,2023-05-01,PAGAMENTO,1627.84,02,RJ-CORE-01,BR,BR-2145711176
TXN00004216,CLI000780,2023-02-26,FATURA,3198.63,00,SP-CORE-02,BR,BR-7575102757
TXN00004217,CLI000014,2023-05-15,FATURA,2762.19,01,BA-CORE-01,BR,BR-6806610347
TXN00004218,CLI001163,2023-02-13,PAGAMENTO,105.29,10,SP-CORE-01,BR,BR-3363538831
TXN00004219,CLI000293,2023-02-22,FATURA,2854.75,01,RJ-CORE-01,BR,BR-6817218959
TXN00004220,CLI000452,2023-09-06,ESTORNO,1444.04,01,RJ-CORE-01,BR,BR-1910816645
TXN00004221,CLI001152,2023-02-10,ESTORNO,-997.54,01,SP-CORE-01,BR,BR-2433400257
TXN00004222,CLI000321,2023-06-09,FATURA,53.78,02,SP-CORE-01,BR,BR-7190510734
TXN00004223,CLI001029,2023-11-22,ESTORNO,-423.14,00,RJ-CORE-01,BR,BR-2588195929
TXN00004224,CLI000607,2023-08-01,ESTORNO,-24.75,02,SP-CORE-01,BR,BR-9800965219
TXN00004225,CLI000538,2023-09-27,PAGAMENTO,760.13,00,SP-CORE-02,BR,BR-9280782675
TXN00004226,CLI000968,2023-07-19,ESTORNO,-965.75,10,SP-CORE-02,BR,BR-6127897303
TXN00004227,CLI000922,2023-01-28,ESTORNO,-1603.38,02,SP-CORE-01,BR,BR-6108647286
TXN00004228,CLI000506,2023-05-13,ESTORNO,2171.46,10,SP-CORE-01,BR,BR-7903937176
TXN00004229,CLI000829,2023-12-29,FATURA,816.08,02,SP-CORE-01,BR,BR-7522416609
TXN00004230,CLI000924,2023-02-06,ESTORNO,-34.99,10,SP-CORE-01,BR,BR-9804130816
TXN00004231,CLI000813,2023-04-30,ESTORNO,3292.26,00,RJ-CORE-01,BR,BR-1477096961
TXN00004232,CLI001094,2023-02-14,AJUSTE,2405.35,00,SP-CORE-01,BR,BR-1494728301
TXN00004233,CLI000660,2023-11-26,PAGAMENTO,1176.36,10,SP-CORE-01,BR,BR-4844246833
TXN00004234,CLI000576,2023-07-22,AJUSTE,150.33,02,SP-CORE-01,BR,BR-7765563516
TXN00004235,CLI000616,2023-05-29,PAGAMENTO,3328.03,10,MG-CORE-01,BR,BR-2025497024
TXN00004236,CLI001059,2023-11-22,PAGAMENTO,2233.8,02,BA-CORE-01,BR,BR-3285488356
TXN00004237,CLI000052,2023-08-28,FATURA,62.17,01,MG-CORE-01,BR,BR-2183089470
TXN00004238,CLI000996,2023-08-22,FATURA,2796.8,00,SP-CORE-01,BR,BR-7032536684
TXN00004239,CLI000414,2023-12-01,AJUSTE,1692.04,02,BA-CORE-01,BR,BR-2687430058
TXN00004240,CLI000219,2023-08-16,FATURA,1856.76,00,SP-CORE-01,BR,BR-8265726536
TXN00004241,CLI000349,2023-01-27,PAGAMENTO,3474.6,02,BA-CORE-01,BR,BR-3126746095
TXN00004242,CLI000867,2023-05-18,FATURA,1017.42,00,RJ-CORE-01,BR,BR-6169317325
TXN00004243,CLI001157,2023-05-24,PAGAMENTO,811.52,01,BA-CORE-01,BR,BR-8030428597
TXN00004244,CLI001163,2023-12-26,PAGAMENTO,3241.15,02,SP-CORE-02,BR,BR-1013343914
TXN00004245,CLI000738,2023-09-03,FATURA,2721.02,00,SP-CORE-02,BR,BR-7966945268
TXN00004246,CLI001200,2023-01-01,AJUSTE,3069.99,00,RJ-CORE-01,BR,BR-8469337898
TXN00004247,CLI000229,2023-07-16,AJUSTE,2200.25,02,SP-CORE-02,BR,BR-3954662289
TXN00004248,CLI000444,2023-11-28,PAGAMENTO,2913.52,01,SP-CORE-01,BR,BR-6026110651
TXN00004249,CLI000312,2023-08-07,ESTORNO,-2436.76,01,RJ-CORE-01,BR,BR-3926773184
TXN00004250,CLI000315,2023-10-14,AJUSTE,2882.94,10,RJ-CORE-01,BR,BR-1715736788
TXN00004251,CLI000161,2023-12-04,PAGAMENTO,2846.0,10,SP-CORE-01,BR,BR-2955139212
TXN00004252,CLI000800,2023-05-21,AJUSTE,2026.24,00,MG-CORE-01,BR,BR-5132802357
TXN00004253,CLI000208,2023-01-18,PAGAMENTO,1517.87,02,RJ-CORE-01,BR,BR-8155550288
TXN00004254,CLI000243,2023-04-28,PAGAMENTO,2890.15,10,BA-CORE-01,BR,BR-7132880644
TXN00004255,CLI001142,2023-07-18,FATURA,494.14,00,MG-CORE-01,BR,BR-1089450635
TXN00004256,CLI000428,2023-07-09,AJUSTE,2630.4,10,RJ-CORE-01,BR,BR-9479858251
TXN00004257,CLI000996,2023-01-08,PAGAMENTO,373.65,02,RJ-CORE-01,BR,BR-4784972278
TXN00004258,CLI000974,2023-04-29,FATURA,2105.56,01,RJ-CORE-01,BR,BR-9631741253
TXN00004259,CLI000742,2023-10-04,FATURA,3449.76,10,BA-CORE-01,BR,BR-5299290068
TXN00004260,CLI000356,2023-03-06,ESTORNO,2123.09,00,RJ-CORE-01,BR,BR-4750445064
TXN00004261,CLI000171,2023-01-28,PAGAMENTO,44.67,00,SP-CORE-01,BR,BR-3029665156
TXN00004262,CLI000529,2023-08-06,ESTORNO,-276.82,00,BA-CORE-01,BR,BR-9664627586
TXN00004263,CLI000003,2023-11-16,ESTORNO,2201.26,00,SP-CORE-02,BR,BR-3160997637
TXN00004264,CLI000621,2023-12-11,FATURA,2594.74,01,SP-CORE-02,BR,BR-4242668018
TXN00004265,CLI000403,2023-10-21,PAGAMENTO,2193.24,10,MG-CORE-01,BR,BR-4329701564
TXN00004266,CLI001012,2023-02-07,AJUSTE,233.54,02,BA-CORE-01,BR,BR-5724431673
TXN00004267,CLI000859,2023-11-18,PAGAMENTO,872.64,10,RJ-CORE-01,BR,BR-6736690534
TXN00004268,CLI000279,2023-11-07,FATURA,501.99,00,BA-CORE-01,BR,BR-7638795698
TXN00004269,CLI000589,2023-01-11,AJUSTE,1449.1,00,BA-CORE-01,BR,BR-8144285185
TXN00004270,CLI000389,2023-09-04,FATURA,1357.73,01,SP-CORE-01,BR,BR-6383899766
TXN00004271,CLI000868,2023-05-15,PAGAMENTO,2680.73,10,BA-CORE-01,BR,BR-2970319532
TXN00004272,CLI000890,2023-06-12,AJUSTE,3197.45,00,MG-CORE-01,BR,BR-8850124241
TXN00004273,CLI001171,2023-01-08,ESTORNO,2931.37,01,SP-CORE-02,BR,BR-3080288209
TXN00004274,CLI000306,2023-12-04,AJUSTE,645.3,02,SP-CORE-02,BR,BR-3747921408
TXN00004275,CLI000493,2023-08-21,PAGAMENTO,3192.05,01,MG-CORE-01,BR,BR-5269571438
TXN00004276,CLI000642,2023-10-26,PAGAMENTO,924.93,02,SP-CORE-02,BR,BR-6829105597
TXN00004277,CLI001066,2023-11-11,AJUSTE,1462.37,02,RJ-CORE-01,BR,BR-1132734573
TXN00004278,CLI000238,2023-05-08,ESTORNO,2808.99,10,BA-CORE-01,BR,BR-7144897817
TXN00004279,CLI000873,2023-06-08,FATURA,2745.37,01,SP-CORE-02,BR,BR-1383428853
TXN00004280,CLI000175,2023-01-13,ESTORNO,-2125.4,00,RJ-CORE-01,BR,BR-9213654445
TXN00004281,CLI001087,2023-06-12,ESTORNO,2464.63,00,MG-CORE-01,BR,BR-6046381494
TXN00004282,CLI000312,2023-11-09,PAGAMENTO,201.41,02,BA-CORE-01,BR,BR-6717441860
TXN00004283,CLI000239,2023-05-17,FATURA,3341.76,01,MG-CORE-01,BR,BR-7825337991
TXN00004284,CLI000444,2023-04-02,PAGAMENTO,3104.41,10,MG-CORE-01,BR,BR-6481439687
TXN00004285,CLI000014,2023-04-08,AJUSTE,1147.52,02,SP-CORE-01,BR,BR-1818503364
TXN00004286,CLI000933,2023-11-15,AJUSTE,1131.77,10,MG-CORE-01,BR,BR-8309328395
TXN00004287,CLI000710,2023-11-05,AJUSTE,2910.41,10,BA-CORE-01,BR,BR-5823081903
TXN00004288,CLI000552,2023-10-16,FATURA,3366.61,01,RJ-CORE-01,BR,BR-8710896127
TXN00004289,CLI000025,2023-02-07,FATURA,244.08,01,MG-CORE-01,BR,BR-6785311561
TXN00004290,CLI000949,2023-12-30,AJUSTE,1856.42,01,RJ-CORE-01,BR,BR-5330765328
TXN00004291,CLI000329,2023-02-23,PAGAMENTO,379.87,02,BA-CORE-01,BR,BR-5926890511
TXN00004292,CLI000741,2023-04-17,AJUSTE,126.59,00,BA-CORE-01,BR,BR-3924542318
TXN00004293,CLI000518,2023-05-08,PAGAMENTO,131.62,01,BA-CORE-01,BR,BR-5993358302
TXN00004294,CLI000967,2023-09-19,AJUSTE,1642.86,01,SP-CORE-01,BR,BR-7385863902
TXN00004295,CLI000724,2023-02-12,AJUSTE,617.74,10,SP-CORE-02,BR,BR-2265841695
TXN00004296,CLI000132,2023-10-06,ESTORNO,-1234.3,01,SP-CORE-01,BR,BR-2949306060
TXN00004297,CLI000519,2023-01-12,PAGAMENTO,1935.44,01,BA-CORE-01,BR,BR-6228372352
TXN00004298,CLI000881,2023-08-12,FATURA,2392.94,01,MG-CORE-01,BR,BR-1530152576
TXN00004299,CLI000671,2023-11-19,AJUSTE,1396.55,00,SP-CORE-02,BR,BR-7392485211
TXN00004300,CLI000067,2023-06-19,ESTORNO,337.98,00,SP-CORE-01,BR,BR-5316829737
TXN00004301,CLI000880,2023-11-13,FATURA,1076.44,02,SP-CORE-02,BR,BR-4582475407
TXN00004302,CLI000022,2023-04-17,AJUSTE,2421.48,00,SP-CORE-02,BR,BR-5509294947
TXN00004303,CLI001084,2023-03-10,PAGAMENTO,468.93,02,SP-CORE-01,BR,BR-5886464965
TXN00004304,CLI000563,2023-01-02,AJUSTE,2474.76,01,RJ-CORE-01,BR,BR-9069049958
TXN00004305,CLI000891,2023-08-22,AJUSTE,1171.51,01,BA-CORE-01,BR,BR-3408399111
TXN00004306,CLI000453,2023-10-14,AJUSTE,124.87,00,MG-CORE-01,BR,BR-5096047004
TXN00004307,CLI001144,2023-08-05,FATURA,2944.01,10,BA-CORE-01,BR,BR-8358125511
TXN00004308,CLI000521,2023-12-13,PAGAMENTO,1083.31,01,SP-CORE-02,BR,BR-4148439236
TXN00004309,CLI000801,2023-05-23,ESTORNO,-3186.39,00,SP-CORE-01,BR,BR-4943895991
TXN00004310,CLI000679,2023-10-25,ESTORNO,-1635.79,00,BA-CORE-01,BR,BR-2248985201
TXN00004311,CLI000614,2023-02-21,FATURA,1165.61,00,MG-CORE-01,BR,BR-5432993319
TXN00004312,CLI000266,2023-10-25,AJUSTE,3309.89,01,BA-CORE-01,BR,BR-9301891589
TXN00004313,CLI000836,2023-02-19,ESTORNO,434.17,00,RJ-CORE-01,BR,BR-6953859063
TXN00004314,CLI000333,2023-02-20,PAGAMENTO,2563.21,01,SP-CORE-01,BR,BR-4883349761
TXN00004315,CLI001132,2023-07-10,ESTORNO,576.09,01,SP-CORE-02,BR,BR-9130517572
TXN00004316,CLI000623,2023-06-16,FATURA,1771.19,01,MG-CORE-01,BR,BR-9247171004
TXN00004317,CLI000829,2023-06-29,AJUSTE,3225.89,00,RJ-CORE-01,BR,BR-7859229401
TXN00004318,CLI000096,2023-06-24,AJUSTE,2616.61,01,BA-CORE-01,BR,BR-9057068336
TXN00004319,CLI000655,2023-02-14,FATURA,423.02,02,SP-CORE-02,BR,BR-4297076131
TXN00004320,CLI000453,2023-04-03,PAGAMENTO,1631.26,01,MG-CORE-01,BR,BR-2073829642
TXN00004321,CLI000522,2023-08-16,FATURA,981.73,00,SP-CORE-02,BR,BR-6151912812
TXN00004322,CLI001114,2023-10-01,ESTORNO,-3120.31,00,BA-CORE-01,BR,BR-2309948279
TXN00004323,CLI000451,2023-02-04,PAGAMENTO,2801.47,02,SP-CORE-02,BR,BR-6082544784
TXN00004324,CLI000093,2023-12-26,ESTORNO,1163.1,02,RJ-CORE-01,BR,BR-8876335861
TXN00004325,CLI000181,2023-06-30,ESTORNO,-1981.09,10,RJ-CORE-01,BR,BR-1412498542
TXN00004326,CLI000458,2023-12-15,FATURA,675.52,10,BA-CORE-01,BR,BR-7556574228
TXN00004327,CLI000293,2023-12-29,FATURA,1082.97,02,MG-CORE-01,BR,BR-8276247494
TXN00004328,CLI000002,2023-05-09,PAGAMENTO,1151.48,00,SP-CORE-01,BR,BR-6830671474
TXN00004329,CLI000344,2023-09-29,ESTORNO,2005.13,00,SP-CORE-01,BR,BR-6816218289
TXN00004330,CLI000770,2023-03-01,AJUSTE,2722.53,01,MG-CORE-01,BR,BR-7298795267
TXN00004331,CLI000887,2023-01-04,FATURA,3205.64,01,RJ-CORE-01,BR,BR-9424350379
TXN00004332,CLI000576,2023-03-08,FATURA,2357.23,01,SP-CORE-01,BR,BR-2981199619
TXN00004333,CLI000982,2023-02-24,PAGAMENTO,2596.85,01,BA-CORE-01,BR,BR-8588218088
TXN00004334,CLI000452,2023-08-27,AJUSTE,385.86,02,MG-CORE-01,BR,BR-9189853166
TXN00004335,CLI000749,2023-09-24,AJUSTE,2375.12,02,SP-CORE-02,BR,BR-4378559057
TXN00004336,CLI000958,2023-09-20,PAGAMENTO,2288.82,02,SP-CORE-02,BR,BR-2602500198
TXN00004337,CLI000486,2023-12-23,PAGAMENTO,864.64,00,SP-CORE-01,BR,BR-9065112088
TXN00004338,CLI000948,2023-10-28,PAGAMENTO,1010.29,02,RJ-CORE-01,BR,BR-8924675684
TXN00004339,CLI000349,2023-06-08,ESTORNO,984.32,00,MG-CORE-01,BR,BR-5835857609
TXN00004340,CLI000610,2023-03-11,PAGAMENTO,1361.89,02,RJ-CORE-01,BR,BR-3877968405
TXN00004341,CLI000531,2023-07-01,PAGAMENTO,3477.43,00,MG-CORE-01,BR,BR-7519795910
TXN00004342,CLI000675,2023-06-24,AJUSTE,2037.49,01,BA-CORE-01,BR,BR-4604328146
TXN00004343,CLI000644,2023-08-25,FATURA,2847.06,10,RJ-CORE-01,BR,BR-1363608048
TXN00004344,CLI001131,2023-09-17,PAGAMENTO,2652.02,10,RJ-CORE-01,BR,BR-5754738881
TXN00004345,CLI000080,2023-07-13,FATURA,1679.79,02,SP-CORE-02,BR,BR-3552669535
TXN00004346,CLI000954,2023-12-22,PAGAMENTO,752.6,10,SP-CORE-01,BR,BR-8825173287
TXN00004347,CLI000006,2023-02-18,PAGAMENTO,3082.96,01,RJ-CORE-01,BR,BR-7723528199
TXN00004348,CLI000305,2023-09-18,PAGAMENTO,1880.41,10,BA-CORE-01,BR,BR-8261041225
TXN00004349,CLI000484,2023-04-12,AJUSTE,2509.93,02,RJ-CORE-01,BR,BR-4712200911
TXN00004350,CLI000683,2023-07-29,AJUSTE,2044.12,02,SP-CORE-02,BR,BR-4079282743
TXN00004351,CLI000401,2023-04-06,FATURA,800.24,01,MG-CORE-01,BR,BR-4013231659
TXN00004352,CLI000923,2023-08-23,AJUSTE,847.87,02,SP-CORE-01,BR,BR-3217337132
TXN00004353,CLI000263,2023-05-15,AJUSTE,2087.94,00,SP-CORE-02,BR,BR-9449396649
TXN00004354,CLI000676,2023-05-18,AJUSTE,1697.61,00,RJ-CORE-01,BR,BR-1585845375
TXN00004355,CLI000706,2023-10-27,FATURA,865.73,02,RJ-CORE-01,BR,BR-5959722992
TXN00004356,CLI000842,2023-01-22,PAGAMENTO,3198.1,01,SP-CORE-01,BR,BR-7993235236
TXN00004357,CLI000544,2023-08-29,FATURA,895.14,01,MG-CORE-01,BR,BR-5022370931
TXN00004358,CLI000221,2023-10-16,ESTORNO,973.85,10,MG-CORE-01,BR,BR-8755065294
TXN00004359,CLI000858,2023-12-06,AJUSTE,2097.79,01,MG-CORE-01,BR,BR-1861999412
TXN00004360,CLI000307,2023-01-16,ESTORNO,-1542.85,10,SP-CORE-01,BR,BR-1288372981
TXN00004361,CLI000607,2023-12-02,AJUSTE,2491.09,00,RJ-CORE-01,BR,BR-4779137718
TXN00004362,CLI000760,2023-08-03,ESTORNO,1959.95,02,SP-CORE-02,BR,BR-3232620908
TXN00004363,CLI000836,2023-06-15,ESTORNO,-2843.25,02,BA-CORE-01,BR,BR-2061742064
TXN00004364,CLI000998,2023-12-28,AJUSTE,1178.25,00,MG-CORE-01,BR,BR-5739956073
TXN00004365,CLI000393,2023-04-21,ESTORNO,827.66,01,MG-CORE-01,BR,BR-7467381113
TXN00004366,CLI001065,2023-05-15,FATURA,2380.74,10,SP-CORE-01,BR,BR-2678103394
TXN00004367,CLI000773,2023-12-22,AJUSTE,2601.57,01,MG-CORE-01,BR,BR-4977330607
TXN00004368,CLI000307,2023-08-06,AJUSTE,3116.48,00,SP-CORE-02,BR,BR-6583130018
TXN00004369,CLI000214,2023-10-16,FATURA,1565.55,02,SP-CORE-01,BR,BR-5824092354
TXN00004370,CLI000698,2023-11-07,PAGAMENTO,149.2,10,SP-CORE-01,BR,BR-1093019873
TXN00004371,CLI000518,2023-03-30,FATURA,154.58,01,BA-CORE-01,BR,BR-2033720874
TXN00004372,CLI000235,2023-11-10,ESTORNO,135.41,10,BA-CORE-01,BR,BR-6155468456
TXN00004373,CLI000149,2023-04-04,PAGAMENTO,2553.84,01,SP-CORE-02,BR,BR-7358555069
TXN00004374,CLI000691,2023-10-23,AJUSTE,3221.13,01,SP-CORE-01,BR,BR-7823688564
TXN00004375,CLI000087,2023-01-13,AJUSTE,1691.74,01,SP-CORE-02,BR,BR-6476862198
TXN00004376,CLI000949,2023-10-14,FATURA,-126591.64,9A,SANTOS-PORT-07,PA,OFFSHORE-052774MW
TXN00004377,CLI001147,2023-05-24,PAGAMENTO,652.77,00,RJ-CORE-01,BR,BR-5974923010
TXN00004378,CLI000128,2023-09-09,ESTORNO,2578.98,10,SP-CORE-02,BR,BR-6200261098
TXN00004379,CLI000864,2023-04-10,PAGAMENTO,544.53,00,SP-CORE-01,BR,BR-7550064137
TXN00004380,CLI001188,2023-05-30,FATURA,920.23,10,RJ-CORE-01,BR,BR-3203512161
TXN00004381,CLI001163,2023-03-12,ESTORNO,-2597.47,02,MG-CORE-01,BR,BR-5945236997
TXN00004382,CLI000319,2023-12-21,PAGAMENTO,2880.27,10,RJ-CORE-01,BR,BR-7713668526
TXN00004383,CLI000514,2023-06-25,ESTORNO,635.56,10,SP-CORE-02,BR,BR-5896431504
TXN00004384,CLI000008,2023-09-11,PAGAMENTO,1925.14,02,SP-CORE-01,BR,BR-8122962522
TXN00004385,CLI000177,2023-08-02,ESTORNO,1126.92,10,MG-CORE-01,BR,BR-9261270535
TXN00004386,CLI000628,2023-11-11,AJUSTE,1808.54,10,SP-CORE-02,BR,BR-7372634805
TXN00004387,CLI000822,2023-07-24,AJUSTE,1838.14,01,BA-CORE-01,BR,BR-9429109595
TXN00004388,CLI000897,2023-12-29,FATURA,2260.78,10,RJ-CORE-01,BR,BR-2113367267
TXN00004389,CLI000869,2023-01-01,FATURA,1208.77,10,SP-CORE-01,BR,BR-8291861073
TXN00004390,CLI000022,2023-06-21,FATURA,1367.43,10,BA-CORE-01,BR,BR-7789160970
TXN00004391,CLI000967,2023-02-08,AJUSTE,2421.11,10,MG-CORE-01,BR,BR-8859301687
TXN00004392,CLI000253,2023-11-22,ESTORNO,-243.08,10,BA-CORE-01,BR,BR-1290210829
TXN00004393,CLI000554,2023-05-15,AJUSTE,129408.38,4F,SANTOS-PORT-07,KY,OFFSHORE-101759AX
TXN00004394,CLI000176,2023-07-24,FATURA,2775.48,00,BA-CORE-01,BR,BR-6042580412
TXN00004395,CLI001054,2023-10-12,ESTORNO,-88.63,10,SP-CORE-01,BR,BR-7225596472
TXN00004396,CLI000081,2023-09-06,PAGAMENTO,3055.33,00,RJ-CORE-01,BR,BR-3390012828
TXN00004397,CLI000120,2023-08-28,PAGAMENTO,2278.05,00,MG-CORE-01,BR,BR-6135569472
TXN00004398,CLI000311,2023-04-26,ESTORNO,-802.78,02,MG-CORE-01,BR,BR-7404238705
TXN00004399,CLI001169,2023-07-31,ESTORNO,-309.67,00,RJ-CORE-01,BR,BR-8210601642
TXN00004400,CLI001138,2023-01-27,FATURA,2373.47,00,SP-CORE-01,BR,BR-1968500282
TXN00004401,CLI000592,2023-01-15,ESTORNO,-2548.26,00,RJ-CORE-01,BR,BR-4187526779
TXN00004402,CLI000068,2023-03-25,PAGAMENTO,2407.55,01,BA-CORE-01,BR,BR-4393042281
TXN00004403,CLI000747,2023-01-07,FATURA,3464.36,01,BA-CORE-01,BR,BR-9959380382
TXN00004404,CLI000865,2023-05-18,PAGAMENTO,2276.51,02,SP-CORE-02,BR,BR-9694057718
TXN00004405,CLI000343,2023-11-01,ESTORNO,3037.4,10,RJ-CORE-01,BR,BR-1413202112
TXN00004406,CLI000829,2023-03-19,ESTORNO,-1354.85,02,SP-CORE-02,BR,BR-5317456982
TXN00004407,CLI000751,2023-02-27,ESTORNO,-1235.29,01,MG-CORE-01,BR,BR-8620928447
TXN00004408,CLI000810,2023-04-07,FATURA,849.48,01,MG-CORE-01,BR,BR-4712961266
TXN00004409,CLI000656,2023-07-14,PAGAMENTO,1876.83,10,SP-CORE-01,BR,BR-2463343954
TXN00004410,CLI000744,2023-09-12,ESTORNO,2688.54,10,RJ-CORE-01,BR,BR-7563373617
TXN00004411,CLI000072,2023-11-12,ESTORNO,2538.08,00,RJ-CORE-01,BR,BR-8849378030
TXN00004412,CLI000351,2023-04-19,FATURA,3346.89,02,BA-CORE-01,BR,BR-7446102889
TXN00004413,CLI001157,2023-01-24,ESTORNO,-2364.96,10,RJ-CORE-01,BR,BR-4665417862
TXN00004414,CLI000298,2023-04-18,PAGAMENTO,655.65,02,SP-CORE-02,BR,BR-4442828156
TXN00004415,CLI001062,2023-10-30,PAGAMENTO,400.3,00,SP-CORE-01,BR,BR-7179934236
TXN00004416,CLI001135,2023-12-21,ESTORNO,3018.38,02,MG-CORE-01,BR,BR-7981343502
TXN00004417,CLI001182,2023-11-02,ESTORNO,-793.86,01,SP-CORE-01,BR,BR-4753702208
TXN00004418,CLI000407,2023-03-02,PAGAMENTO,1760.28,01,SP-CORE-01,BR,BR-3444491041
TXN00004419,CLI000858,2023-12-21,ESTORNO,-3280.74,00,SP-CORE-01,BR,BR-7516525681
TXN00004420,CLI000680,2023-03-21,ESTORNO,-1224.66,10,SP-CORE-02,BR,BR-1433418050
TXN00004421,CLI000289,2023-10-07,ESTORNO,2895.3,10,BA-CORE-01,BR,BR-3141952775
TXN00004422,CLI000574,2023-05-25,FATURA,1657.27,02,BA-CORE-01,BR,BR-9811035250
TXN00004423,CLI000508,2023-06-06,PAGAMENTO,1365.36,02,SP-CORE-02,BR,BR-7616560434
TXN00004424,CLI000166,2023-02-23,PAGAMENTO,1696.59,02,MG-CORE-01,BR,BR-1096819216
TXN00004425,CLI000556,2023-08-09,ESTORNO,293.26,01,MG-CORE-01,BR,BR-8851838021
TXN00004426,CLI000877,2023-03-15,ESTORNO,2182.8,01,MG-CORE-01,BR,BR-2537191134
TXN00004427,CLI000601,2023-10-29,PAGAMENTO,3476.16,10,MG-CORE-01,BR,BR-2237246941
TXN00004428,CLI000009,2023-06-18,ESTORNO,-1804.27,10,RJ-CORE-01,BR,BR-6636024977
TXN00004429,CLI000852,2023-11-09,FATURA,3243.19,01,BA-CORE-01,BR,BR-3657059704
